work_order_id,asset_number,work_order_type,request_date,completion_date,technician_id,labor_hours,status
WO-00027595,ASSET-004239,Preventive,2024-06-09,2024-06-28,TECH-0002,10.89,Completed
WO-00027596,ASSET-004239,Preventive,2025-09-03,2025-09-11,TECH-0040,35.56,Completed
WO-00027597,ASSET-004239,Preventive,2023-12-15,,TECH-0027,25.01,In Progress
WO-00027598,ASSET-004239,Preventive,2025-07-21,2025-08-11,TECH-0033,9.25,Completed
WO-00027599,ASSET-004239,Corrective,2025-02-16,2025-03-09,TECH-0019,27.24,Completed
WO-00027600,ASSET-004239,Corrective,2026-09-06,2026-09-24,TECH-0045,28.24,Completed
WO-00027601,ASSET-004239,Corrective,2023-07-05,2023-07-17,TECH-0010,10.99,Completed
WO-00027602,ASSET-004239,Corrective,2024-08-27,2024-09-25,TECH-0022,29.32,Completed
WO-00027603,ASSET-004239,Corrective,2024-04-16,2024-05-10,TECH-0040,37.31,Completed
WO-00027604,ASSET-004239,Recall,2026-11-18,,TECH-0000,11.85,Open
WO-00027605,ASSET-004240,Inspection,2026-08-23,2026-08-31,TECH-0022,32.45,Completed
WO-00027606,ASSET-004241,Recall,2026-08-06,2026-09-01,TECH-0020,10.9,Completed
WO-00027607,ASSET-004241,Preventive,2023-09-23,2023-10-02,TECH-0030,29.5,Completed
WO-00027608,ASSET-004241,Recall,2025-08-18,2025-09-08,TECH-0006,24.52,Completed
WO-00027609,ASSET-004241,Preventive,2026-06-26,2026-07-09,TECH-0016,2.03,Completed
WO-00027610,ASSET-004241,Preventive,2024-07-27,2024-08-17,TECH-0030,30.89,Completed
WO-00027611,ASSET-004241,Corrective,2023-02-16,2023-03-16,TECH-0049,31.33,Completed
WO-00027612,ASSET-004241,Preventive,2023-11-11,2023-12-05,TECH-0026,18.52,Completed
WO-00027613,ASSET-004241,Preventive,2025-10-26,2025-11-23,TECH-0047,28.87,Completed
WO-00027614,ASSET-004242,Preventive,2025-08-18,2025-09-02,TECH-0034,30.38,Completed
WO-00027615,ASSET-004242,Corrective,2023-09-19,2023-10-16,TECH-0022,27.32,Completed
WO-00027616,ASSET-004242,Inspection,2024-05-17,2024-05-31,TECH-0004,19.68,Completed
WO-00027617,ASSET-004242,Corrective,2023-10-23,2023-11-10,TECH-0011,1.97,Completed
WO-00027618,ASSET-004242,Corrective,2024-07-25,2024-07-26,TECH-0000,19.49,Completed
WO-00027619,ASSET-004242,Corrective,2025-01-21,2025-02-15,TECH-0019,12.95,Completed
WO-00027620,ASSET-004242,Preventive,2025-10-28,2025-11-23,TECH-0048,20.78,Completed
WO-00027621,ASSET-004242,Inspection,2023-01-01,2023-01-11,TECH-0043,6.64,Completed
WO-00027622,ASSET-004242,Preventive,2025-07-07,2025-07-27,TECH-0042,7.62,Completed
WO-00027623,ASSET-004242,Preventive,2026-10-11,2026-10-21,TECH-0026,0.61,Completed
WO-00027624,ASSET-004242,Corrective,2026-04-18,2026-05-11,TECH-0022,17.5,Completed
WO-00027625,ASSET-004242,Corrective,2023-04-04,2023-04-09,TECH-0034,2.45,Completed
WO-00027626,ASSET-004243,Inspection,2025-02-26,2025-03-23,TECH-0030,3.79,Completed
WO-00027627,ASSET-004243,Corrective,2026-05-04,2026-05-17,TECH-0038,23.4,Completed
WO-00027628,ASSET-004243,Corrective,2023-07-26,2023-07-31,TECH-0044,32.45,Completed
WO-00027629,ASSET-004243,Preventive,2023-07-15,2023-07-31,TECH-0011,22.9,Completed
WO-00027630,ASSET-004243,Inspection,2024-06-17,,TECH-0009,10.28,Open
WO-00027631,ASSET-004243,Inspection,2024-05-09,2024-06-01,TECH-0032,14.94,Completed
WO-00027632,ASSET-004243,Preventive,2026-07-15,,TECH-0044,16.89,In Progress
WO-00027633,ASSET-004244,Corrective,2024-07-26,2024-08-13,TECH-0003,27.34,Completed
WO-00027634,ASSET-004244,Inspection,2025-12-08,2025-12-16,TECH-0037,26.72,Completed
WO-00027635,ASSET-004244,Corrective,2023-05-23,,TECH-0024,39.0,Open
WO-00027636,ASSET-004244,Corrective,2024-01-19,2024-02-04,TECH-0027,30.75,Completed
WO-00027637,ASSET-004244,Preventive,2024-03-28,2024-04-19,TECH-0027,34.53,Completed
WO-00027638,ASSET-004244,Corrective,2023-01-16,2023-01-25,TECH-0011,20.44,Completed
WO-00027639,ASSET-004245,Corrective,2026-06-05,2026-06-30,TECH-0028,38.67,Completed
WO-00027640,ASSET-004246,Recall,2023-03-08,2023-03-15,TECH-0002,30.88,Completed
WO-00027641,ASSET-004246,Corrective,2025-05-18,2025-06-11,TECH-0006,3.58,Completed
WO-00027642,ASSET-004246,Corrective,2026-04-20,2026-04-27,TECH-0010,20.99,Completed
WO-00027643,ASSET-004246,Recall,2025-11-26,2025-12-09,TECH-0002,23.81,Completed
WO-00027644,ASSET-004246,Preventive,2023-12-27,2024-01-02,TECH-0032,33.04,Completed
WO-00027645,ASSET-004246,Preventive,2023-04-17,2023-05-17,TECH-0049,37.28,Completed
WO-00027646,ASSET-004246,Preventive,2023-05-08,2023-05-09,TECH-0031,7.6,Completed
WO-00027647,ASSET-004246,Corrective,2025-06-20,2025-07-01,TECH-0030,14.85,Completed
WO-00027648,ASSET-004246,Preventive,2025-02-26,2025-03-24,TECH-0016,38.37,Completed
WO-00027649,ASSET-004246,Corrective,2024-11-02,2024-11-09,TECH-0016,6.51,Completed
WO-00027650,ASSET-004246,Corrective,2024-01-01,,TECH-0036,26.83,Open
WO-00027651,ASSET-004247,Inspection,2023-12-07,,TECH-0038,25.6,In Progress
WO-00027652,ASSET-004247,Preventive,2026-09-14,2026-09-24,TECH-0026,28.41,Completed
WO-00027653,ASSET-004247,Preventive,2024-06-11,2024-06-14,TECH-0005,24.19,Completed
WO-00027654,ASSET-004247,Corrective,2026-05-09,,TECH-0007,24.83,In Progress
WO-00027655,ASSET-004247,Corrective,2024-12-12,2024-12-31,TECH-0007,18.23,Completed
WO-00027656,ASSET-004247,Corrective,2023-05-10,2023-05-23,TECH-0011,34.6,Completed
WO-00027657,ASSET-004247,Corrective,2026-05-12,2026-05-27,TECH-0012,12.06,Completed
WO-00027658,ASSET-004247,Preventive,2026-05-08,2026-05-15,TECH-0016,22.67,Completed
WO-00027659,ASSET-004247,Recall,2024-03-28,2024-04-09,TECH-0022,37.58,Completed
WO-00027660,ASSET-004247,Preventive,2024-05-05,2024-05-28,TECH-0031,22.94,Completed
WO-00027661,ASSET-004248,Corrective,2023-05-27,2023-06-18,TECH-0042,6.95,Completed
WO-00027662,ASSET-004248,Corrective,2023-07-26,,TECH-0049,12.71,In Progress
WO-00027663,ASSET-004248,Corrective,2023-07-23,,TECH-0042,18.9,Open
WO-00027664,ASSET-004248,Preventive,2024-07-24,2024-08-08,TECH-0040,36.25,Completed
WO-00027665,ASSET-004248,Preventive,2023-02-21,2023-03-08,TECH-0008,38.51,Completed
WO-00027666,ASSET-004248,Inspection,2023-08-20,2023-09-18,TECH-0019,26.48,Completed
WO-00027667,ASSET-004248,Preventive,2023-06-21,2023-06-22,TECH-0049,29.88,Completed
WO-00027668,ASSET-004248,Preventive,2023-06-23,2023-07-01,TECH-0038,22.18,Completed
WO-00027669,ASSET-004248,Preventive,2023-07-17,2023-08-04,TECH-0002,6.56,Completed
WO-00027670,ASSET-004248,Corrective,2023-01-28,2023-02-08,TECH-0026,3.33,Completed
WO-00027671,ASSET-004248,Preventive,2025-02-24,2025-03-08,TECH-0013,0.77,Completed
WO-00027672,ASSET-004249,Corrective,2024-04-19,2024-05-08,TECH-0009,13.74,Completed
WO-00027673,ASSET-004249,Corrective,2024-05-17,2024-06-06,TECH-0028,26.21,Completed
WO-00027674,ASSET-004249,Corrective,2023-10-11,2023-11-03,TECH-0042,35.58,Completed
WO-00027675,ASSET-004249,Preventive,2025-07-02,2025-07-28,TECH-0024,26.94,Completed
WO-00027676,ASSET-004250,Inspection,2024-07-27,,TECH-0033,39.8,In Progress
WO-00027677,ASSET-004250,Inspection,2024-01-02,2024-01-17,TECH-0019,23.83,Completed
WO-00027678,ASSET-004250,Recall,2024-10-08,2024-10-22,TECH-0032,13.44,Completed
WO-00027679,ASSET-004250,Preventive,2026-02-25,,TECH-0013,17.88,Open
WO-00027680,ASSET-004251,Preventive,2026-09-23,,TECH-0045,20.38,Open
WO-00027681,ASSET-004251,Corrective,2025-07-10,2025-07-30,TECH-0027,21.0,Completed
WO-00027682,ASSET-004251,Corrective,2024-05-11,,TECH-0026,15.69,In Progress
WO-00027683,ASSET-004251,Recall,2024-11-21,2024-12-04,TECH-0037,8.86,Completed
WO-00027684,ASSET-004251,Preventive,2024-07-04,2024-07-24,TECH-0040,8.94,Completed
WO-00027685,ASSET-004251,Preventive,2023-09-08,2023-09-25,TECH-0013,29.08,Completed
WO-00027686,ASSET-004251,Preventive,2025-09-23,2025-10-22,TECH-0017,3.27,Completed
WO-00027687,ASSET-004251,Preventive,2024-11-05,2024-11-21,TECH-0036,5.1,Completed
WO-00027688,ASSET-004251,Corrective,2024-11-10,2024-11-12,TECH-0047,4.88,Completed
WO-00027689,ASSET-004252,Recall,2026-09-12,2026-10-03,TECH-0043,30.36,Completed
WO-00027690,ASSET-004252,Preventive,2024-09-10,2024-09-25,TECH-0043,30.03,Completed
WO-00027691,ASSET-004253,Corrective,2025-03-02,2025-03-24,TECH-0029,33.69,Completed
WO-00027692,ASSET-004253,Preventive,2026-06-12,2026-06-30,TECH-0048,1.09,Completed
WO-00027693,ASSET-004253,Inspection,2026-03-21,2026-03-30,TECH-0008,2.91,Completed
WO-00027694,ASSET-004253,Preventive,2025-01-16,,TECH-0004,20.62,In Progress
WO-00027695,ASSET-004254,Corrective,2025-10-16,2025-11-12,TECH-0003,25.02,Completed
WO-00027696,ASSET-004254,Corrective,2024-07-06,,TECH-0048,7.44,Open
WO-00027697,ASSET-004255,Preventive,2024-09-20,2024-10-07,TECH-0023,28.17,Completed
WO-00027698,ASSET-004256,Preventive,2025-05-27,2025-06-03,TECH-0019,3.52,Completed
WO-00027699,ASSET-004256,Corrective,2025-08-16,2025-08-24,TECH-0009,11.98,Completed
WO-00027700,ASSET-004256,Corrective,2026-08-05,2026-08-06,TECH-0024,19.59,Completed
WO-00027701,ASSET-004256,Preventive,2025-09-25,2025-10-19,TECH-0002,28.41,Completed
WO-00027702,ASSET-004256,Corrective,2025-05-22,2025-05-30,TECH-0019,36.37,Completed
WO-00027703,ASSET-004256,Preventive,2024-07-28,,TECH-0041,7.6,Open
WO-00027704,ASSET-004256,Corrective,2023-02-12,2023-03-05,TECH-0031,9.14,Completed
WO-00027705,ASSET-004256,Preventive,2026-05-23,2026-06-19,TECH-0034,29.73,Completed
WO-00027706,ASSET-004256,Corrective,2023-04-12,2023-04-29,TECH-0026,30.17,Completed
WO-00027707,ASSET-004256,Preventive,2026-09-12,2026-10-04,TECH-0005,18.02,Completed
WO-00027708,ASSET-004256,Preventive,2026-02-22,2026-03-20,TECH-0024,37.65,Completed
WO-00027709,ASSET-004257,Corrective,2026-07-26,2026-08-25,TECH-0049,36.14,Completed
WO-00027710,ASSET-004257,Corrective,2026-09-21,2026-10-13,TECH-0038,32.16,Completed
WO-00027711,ASSET-004257,Corrective,2026-06-05,2026-06-08,TECH-0019,38.11,Completed
WO-00027712,ASSET-004258,Recall,2023-07-15,2023-07-24,TECH-0032,26.52,Completed
WO-00027713,ASSET-004258,Preventive,2025-07-21,2025-08-11,TECH-0044,5.24,Completed
WO-00027714,ASSET-004258,Preventive,2024-06-10,2024-06-30,TECH-0036,12.22,Completed
WO-00027715,ASSET-004258,Recall,2026-10-27,2026-11-11,TECH-0035,6.83,Completed
WO-00027716,ASSET-004258,Corrective,2023-12-04,2023-12-24,TECH-0027,4.09,Completed
WO-00027717,ASSET-004258,Corrective,2026-12-06,2026-12-23,TECH-0007,6.84,Completed
WO-00027718,ASSET-004258,Preventive,2025-06-18,,TECH-0043,24.6,Open
WO-00027719,ASSET-004258,Recall,2023-08-01,2023-08-27,TECH-0025,28.25,Completed
WO-00027720,ASSET-004258,Corrective,2025-05-05,2025-06-02,TECH-0035,5.08,Completed
WO-00027721,ASSET-004258,Preventive,2023-08-22,2023-08-31,TECH-0007,5.68,Completed
WO-00027722,ASSET-004258,Preventive,2026-08-25,,TECH-0047,17.98,In Progress
WO-00027723,ASSET-004259,Corrective,2024-07-19,2024-08-18,TECH-0007,37.93,Completed
WO-00027724,ASSET-004259,Corrective,2024-10-24,2024-10-29,TECH-0028,14.86,Completed
WO-00027725,ASSET-004260,Corrective,2024-08-23,,TECH-0046,9.22,Open
WO-00027726,ASSET-004261,Preventive,2025-07-10,,TECH-0023,33.63,In Progress
WO-00027727,ASSET-004261,Recall,2025-02-10,2025-02-27,TECH-0039,30.13,Completed
WO-00027728,ASSET-004261,Preventive,2025-01-08,2025-01-23,TECH-0026,0.97,Completed
WO-00027729,ASSET-004261,Inspection,2023-04-07,2023-05-03,TECH-0048,29.98,Completed
WO-00027730,ASSET-004261,Preventive,2023-05-19,2023-06-04,TECH-0031,36.08,Completed
WO-00027731,ASSET-004261,Preventive,2024-05-18,2024-06-05,TECH-0009,23.98,Completed
WO-00027732,ASSET-004261,Inspection,2024-04-11,2024-05-06,TECH-0048,15.4,Completed
WO-00027733,ASSET-004262,Corrective,2025-12-21,2025-12-24,TECH-0031,32.4,Completed
WO-00027734,ASSET-004262,Recall,2023-03-17,2023-03-21,TECH-0042,27.1,Completed
WO-00027735,ASSET-004262,Corrective,2025-12-24,2026-01-14,TECH-0013,35.9,Completed
WO-00027736,ASSET-004263,Preventive,2026-05-24,2026-06-03,TECH-0007,24.41,Completed
WO-00027737,ASSET-004264,Corrective,2023-08-27,,TECH-0019,8.06,In Progress
WO-00027738,ASSET-004264,Inspection,2023-04-09,2023-04-26,TECH-0008,10.92,Completed
WO-00027739,ASSET-004264,Corrective,2024-06-04,2024-06-29,TECH-0018,39.82,Completed
WO-00027740,ASSET-004264,Preventive,2026-01-07,2026-01-09,TECH-0036,9.83,Completed
WO-00027741,ASSET-004264,Corrective,2023-09-26,,TECH-0002,3.52,Open
WO-00027742,ASSET-004265,Preventive,2024-01-25,,TECH-0038,1.48,Open
WO-00027743,ASSET-004265,Corrective,2026-06-03,2026-06-22,TECH-0036,32.34,Completed
WO-00027744,ASSET-004266,Corrective,2025-10-21,2025-10-30,TECH-0012,35.1,Completed
WO-00027745,ASSET-004266,Corrective,2023-04-10,2023-04-21,TECH-0028,8.65,Completed
WO-00027746,ASSET-004267,Recall,2024-04-20,2024-05-20,TECH-0024,34.14,Completed
WO-00027747,ASSET-004267,Corrective,2024-09-17,2024-10-14,TECH-0003,32.78,Completed
WO-00027748,ASSET-004267,Recall,2025-09-02,2025-09-27,TECH-0021,33.1,Completed
WO-00027749,ASSET-004267,Corrective,2026-11-04,2026-11-21,TECH-0037,36.75,Completed
WO-00027750,ASSET-004267,Preventive,2024-03-23,2024-03-27,TECH-0037,19.13,Completed
WO-00027751,ASSET-004267,Preventive,2026-12-07,2026-12-28,TECH-0006,15.68,Completed
WO-00027752,ASSET-004267,Preventive,2024-09-07,,TECH-0029,33.49,Open
WO-00027753,ASSET-004267,Preventive,2024-09-19,2024-10-19,TECH-0049,24.43,Completed
WO-00027754,ASSET-004267,Preventive,2026-11-08,2026-11-12,TECH-0018,36.17,Completed
WO-00027755,ASSET-004267,Corrective,2024-06-15,2024-07-06,TECH-0020,2.47,Completed
WO-00027756,ASSET-004267,Corrective,2024-07-25,2024-08-21,TECH-0033,37.08,Completed
WO-00027757,ASSET-004268,Corrective,2023-11-20,2023-12-10,TECH-0019,15.99,Completed
WO-00027758,ASSET-004269,Preventive,2025-08-03,2025-09-01,TECH-0019,34.41,Completed
WO-00027759,ASSET-004269,Recall,2023-05-26,2023-06-11,TECH-0014,7.64,Completed
WO-00027760,ASSET-004269,Corrective,2026-08-09,2026-08-15,TECH-0026,18.2,Completed
WO-00027761,ASSET-004269,Corrective,2025-01-03,2025-01-12,TECH-0039,33.93,Completed
WO-00027762,ASSET-004269,Recall,2024-06-19,,TECH-0003,11.52,In Progress
WO-00027763,ASSET-004270,Inspection,2026-05-18,2026-05-27,TECH-0028,19.23,Completed
WO-00027764,ASSET-004270,Preventive,2024-05-13,,TECH-0044,6.69,In Progress
WO-00027765,ASSET-004270,Preventive,2025-01-22,2025-02-10,TECH-0047,11.0,Completed
WO-00027766,ASSET-004270,Preventive,2025-09-21,2025-09-29,TECH-0033,0.62,Completed
WO-00027767,ASSET-004271,Preventive,2025-12-15,,TECH-0008,12.4,In Progress
WO-00027768,ASSET-004271,Preventive,2025-10-04,2025-10-18,TECH-0018,7.58,Completed
WO-00027769,ASSET-004271,Corrective,2026-04-18,,TECH-0033,26.46,In Progress
WO-00027770,ASSET-004271,Recall,2023-05-04,,TECH-0038,14.09,Open
WO-00027771,ASSET-004271,Preventive,2024-12-10,2024-12-25,TECH-0029,35.05,Completed
WO-00027772,ASSET-004271,Preventive,2025-02-03,2025-02-12,TECH-0023,17.44,Completed
WO-00027773,ASSET-004271,Inspection,2026-07-22,2026-08-01,TECH-0020,5.89,Completed
WO-00027774,ASSET-004271,Preventive,2025-10-18,2025-11-09,TECH-0002,34.4,Completed
WO-00027775,ASSET-004271,Recall,2026-12-18,2026-12-30,TECH-0013,21.45,Completed
WO-00027776,ASSET-004271,Corrective,2026-06-18,2026-07-07,TECH-0029,25.57,Completed
WO-00027777,ASSET-004272,Corrective,2023-01-19,2023-02-14,TECH-0019,11.67,Completed
WO-00027778,ASSET-004272,Corrective,2026-02-24,2026-02-27,TECH-0014,29.77,Completed
WO-00027779,ASSET-004272,Preventive,2026-03-05,2026-03-15,TECH-0034,22.43,Completed
WO-00027780,ASSET-004272,Corrective,2023-08-25,2023-09-06,TECH-0023,6.79,Completed
WO-00027781,ASSET-004272,Corrective,2023-09-16,2023-10-05,TECH-0021,30.89,Completed
WO-00027782,ASSET-004272,Corrective,2024-04-23,2024-05-22,TECH-0046,32.23,Completed
WO-00027783,ASSET-004273,Corrective,2026-07-16,2026-07-19,TECH-0033,32.94,Completed
WO-00027784,ASSET-004273,Preventive,2026-11-02,2026-11-26,TECH-0024,8.97,Completed
WO-00027785,ASSET-004273,Preventive,2025-02-28,2025-03-07,TECH-0047,16.36,Completed
WO-00027786,ASSET-004273,Preventive,2024-10-15,2024-11-13,TECH-0040,7.75,Completed
WO-00027787,ASSET-004273,Recall,2025-01-03,2025-01-05,TECH-0025,14.8,Completed
WO-00027788,ASSET-004273,Recall,2025-02-27,2025-03-15,TECH-0038,7.58,Completed
WO-00027789,ASSET-004273,Preventive,2024-09-04,2024-09-23,TECH-0015,4.07,Completed
WO-00027790,ASSET-004273,Inspection,2024-09-14,2024-10-03,TECH-0039,0.89,Completed
WO-00027791,ASSET-004274,Preventive,2024-11-16,2024-12-08,TECH-0047,8.68,Completed
WO-00027792,ASSET-004274,Preventive,2024-03-23,2024-04-05,TECH-0007,9.68,Completed
WO-00027793,ASSET-004274,Corrective,2023-05-02,2023-05-22,TECH-0038,22.72,Completed
WO-00027794,ASSET-004274,Preventive,2023-03-17,2023-03-25,TECH-0003,19.68,Completed
WO-00027795,ASSET-004274,Preventive,2025-07-17,2025-08-16,TECH-0038,20.69,Completed
WO-00027796,ASSET-004274,Corrective,2025-04-20,2025-05-09,TECH-0043,35.77,Completed
WO-00027797,ASSET-004274,Recall,2025-04-27,2025-05-19,TECH-0044,16.34,Completed
WO-00027798,ASSET-004274,Preventive,2023-09-13,2023-10-01,TECH-0040,14.82,Completed
WO-00027799,ASSET-004274,Corrective,2024-06-08,2024-06-30,TECH-0033,30.9,Completed
WO-00027800,ASSET-004274,Corrective,2024-04-27,2024-05-19,TECH-0010,18.24,Completed
WO-00027801,ASSET-004275,Corrective,2025-07-01,,TECH-0047,20.95,In Progress
WO-00027802,ASSET-004275,Inspection,2026-08-04,2026-08-21,TECH-0015,34.57,Completed
WO-00027803,ASSET-004275,Preventive,2026-02-16,2026-03-07,TECH-0008,17.62,Completed
WO-00027804,ASSET-004276,Corrective,2025-01-14,2025-01-24,TECH-0038,12.32,Completed
WO-00027805,ASSET-004276,Corrective,2024-03-17,2024-03-23,TECH-0026,2.38,Completed
WO-00027806,ASSET-004276,Corrective,2023-07-02,2023-07-21,TECH-0006,11.95,Completed
WO-00027807,ASSET-004276,Preventive,2024-10-21,2024-10-28,TECH-0026,20.85,Completed
WO-00027808,ASSET-004276,Corrective,2024-06-10,2024-06-24,TECH-0036,15.89,Completed
WO-00027809,ASSET-004276,Corrective,2025-01-07,2025-01-30,TECH-0046,31.59,Completed
WO-00027810,ASSET-004276,Corrective,2025-06-01,2025-07-01,TECH-0021,7.98,Completed
WO-00027811,ASSET-004277,Preventive,2024-02-23,2024-03-12,TECH-0018,3.48,Completed
WO-00027812,ASSET-004278,Preventive,2025-03-23,2025-04-22,TECH-0013,28.97,Completed
WO-00027813,ASSET-004278,Corrective,2025-12-03,2025-12-24,TECH-0005,35.44,Completed
WO-00027814,ASSET-004278,Inspection,2023-08-10,2023-08-17,TECH-0015,28.09,Completed
WO-00027815,ASSET-004278,Corrective,2026-03-09,,TECH-0041,7.23,In Progress
WO-00027816,ASSET-004278,Preventive,2024-02-24,2024-02-28,TECH-0034,22.66,Completed
WO-00027817,ASSET-004278,Preventive,2025-08-08,2025-09-05,TECH-0044,34.36,Completed
WO-00027818,ASSET-004278,Corrective,2025-01-22,2025-02-10,TECH-0044,39.63,Completed
WO-00027819,ASSET-004278,Corrective,2025-04-16,2025-05-05,TECH-0008,31.7,Completed
WO-00027820,ASSET-004278,Preventive,2025-01-01,2025-01-15,TECH-0036,33.71,Completed
WO-00027821,ASSET-004278,Preventive,2024-06-28,2024-07-25,TECH-0043,2.52,Completed
WO-00027822,ASSET-004278,Preventive,2024-11-05,,TECH-0021,33.07,Open
WO-00027823,ASSET-004278,Corrective,2026-12-21,2027-01-20,TECH-0004,32.21,Completed
WO-00027824,ASSET-004279,Corrective,2026-08-26,2026-09-21,TECH-0005,11.28,Completed
WO-00027825,ASSET-004279,Inspection,2023-09-03,2023-09-27,TECH-0042,32.79,Completed
WO-00027826,ASSET-004279,Preventive,2023-09-17,2023-09-19,TECH-0013,5.11,Completed
WO-00027827,ASSET-004279,Corrective,2025-09-01,2025-09-04,TECH-0042,5.75,Completed
WO-00027828,ASSET-004279,Corrective,2025-12-23,2026-01-10,TECH-0001,14.56,Completed
WO-00027829,ASSET-004279,Preventive,2026-01-24,2026-02-20,TECH-0002,15.45,Completed
WO-00027830,ASSET-004279,Corrective,2025-07-20,2025-07-21,TECH-0039,19.56,Completed
WO-00027831,ASSET-004279,Corrective,2023-06-22,2023-07-15,TECH-0013,39.01,Completed
WO-00027832,ASSET-004280,Preventive,2025-11-06,2025-11-22,TECH-0019,14.06,Completed
WO-00027833,ASSET-004280,Corrective,2024-02-23,,TECH-0049,30.25,Open
WO-00027834,ASSET-004280,Inspection,2025-09-28,2025-10-11,TECH-0021,1.12,Completed
WO-00027835,ASSET-004280,Corrective,2026-08-06,,TECH-0046,33.6,In Progress
WO-00027836,ASSET-004280,Preventive,2023-01-07,2023-01-19,TECH-0000,38.39,Completed
WO-00027837,ASSET-004280,Inspection,2023-12-15,2024-01-11,TECH-0046,17.96,Completed
WO-00027838,ASSET-004280,Preventive,2023-04-21,2023-05-03,TECH-0002,2.14,Completed
WO-00027839,ASSET-004281,Preventive,2025-02-18,,TECH-0022,36.51,Open
WO-00027840,ASSET-004281,Corrective,2024-03-20,2024-04-17,TECH-0013,5.52,Completed
WO-00027841,ASSET-004281,Corrective,2026-05-20,2026-05-30,TECH-0005,16.14,Completed
WO-00027842,ASSET-004281,Recall,2025-10-11,2025-11-04,TECH-0040,6.03,Completed
WO-00027843,ASSET-004281,Preventive,2024-07-14,2024-08-07,TECH-0029,22.07,Completed
WO-00027844,ASSET-004281,Preventive,2026-02-18,2026-03-12,TECH-0013,38.18,Completed
WO-00027845,ASSET-004281,Corrective,2026-03-09,2026-03-30,TECH-0009,30.75,Completed
WO-00027846,ASSET-004281,Corrective,2024-11-26,2024-12-17,TECH-0043,5.21,Completed
WO-00027847,ASSET-004282,Corrective,2025-03-06,2025-03-07,TECH-0037,39.26,Completed
WO-00027848,ASSET-004282,Corrective,2026-03-24,2026-04-17,TECH-0039,9.45,Completed
WO-00027849,ASSET-004282,Preventive,2025-09-20,,TECH-0021,28.87,In Progress
